충전소위치상세,설치시도명,위도,경도
충청남도 서천군 비인면 서해안고속도로 169 (성산리),충청남도,36.12954841,126.6264494
충청남도 서천군 비인면 서해안고속도로 169 (성산리),충청남도,36.12954841,126.6264494
충청남도 서천군 비인면 서해안고속도로 168 (성산리),충청남도,36.13183869,126.6279939
충청남도 서천군 비인면 서해안고속도로 168 (성산리),충청남도,36.13183869,126.6279939
"충청남도 서천군 서천읍 군사리 703, 우측 주차장 입구",충청남도,36.07490945,126.6854784
"충청남도 서천군 서천읍 군사리 703, 우측 주차장 입구",충청남도,36.07490945,126.6854784
"충청남도 서천군 서천읍 군사리 703, 우측 주차장 입구",충청남도,36.07490945,126.6854784
"충청남도 서천군 한산면 지현리 8, 건물 우측",충청남도,36.08311448,126.8062109
"충청남도 서천군 한산면 지현리 8, 건물 우측",충청남도,36.08311448,126.8062109
"충청남도 서천군 한산면 지현리 8, 건물 우측",충청남도,36.08311448,126.8062109
주차장,경기도,37.34438574,127.1054299
주차장,경기도,37.34438574,127.1054299
주차장,경기도,37.34438574,127.1054299
주차장,경기도,37.34438574,127.1054299
주차장,경기도,37.40352124,127.1060774
스마일게이트 캠퍼스 B3층 D7 기둥(6기) / B4 D1기둥(2기),경기도,37.4023478,127.1122695
스마일게이트 캠퍼스 B3층 D7 기둥(6기) / B4 D1기둥(2기),경기도,37.4023478,127.1122695
스마일게이트 캠퍼스 B3층 D7 기둥(6기) / B4 D1기둥(2기),경기도,37.4023478,127.1122695
스마일게이트 캠퍼스 B3층 D7 기둥(6기) / B4 D1기둥(2기),경기도,37.4023478,127.1122695
스마일게이트 캠퍼스 B3층 D7 기둥(6기) / B4 D1기둥(2기),경기도,37.4023478,127.1122695
스마일게이트 캠퍼스 B3층 D7 기둥(6기) / B4 D1기둥(2기),경기도,37.4023478,127.1122695
충청남도 부여군 내산면 서천공주고속도로 26 (율암리),충청남도,36.25817289,126.8001534
충청남도 부여군 내산면 서천공주고속도로 25 (율암리),충청남도,36.25848822,126.7968901
"충청남도 부여군 규암면 백제문로 400, 지하1층, J",충청남도,36.30386649,126.9007711
"충청남도 부여군 규암면 백제문로 400, 지하1층, J",충청남도,36.30386649,126.9007711
충청남도 부여군 부여읍 동남리 732-1,충청남도,36.27505751,126.9094314
충청남도 부여군 부여읍 동남리 732-1,충청남도,36.27505751,126.9094314
충청남도 부여군 부여읍 부소로 105-10,충청남도,36.28576895,126.922954
충청남도 부여군 부여읍 부소로 105-10,충청남도,36.28576895,126.922954
충청남도 서천군 서면 서인로 761,충청남도,36.15291601,126.5492634
충청남도 서천군 장항읍 장항로 171번길 58,충청남도,36.01376144,126.6972717
충청남도 서천군 장항읍 장산로101번길 75 (송림리 국립해양생물자원관),충청남도,36.01724346,126.6698224
외부주차장,서울특별시,37.6633552,127.0441017
외부주차장,서울특별시,37.68350229,127.050141
외부주차장,서울특별시,37.64142,127.036249
외부주차장,서울특별시,37.633306,127.04155
외부주차장,경기도,37.65314135,127.3017173
외부주차장,경기도,37.66344486,127.2922951
외부주차장,경기도,37.65409997,127.3291074
외부주차장,경기도,37.65086471,127.303624
외부주차장,경기도,37.65784817,127.3007103
외부주차장,경기도,37.65222183,127.1758058
외부주차장,경기도,37.65460648,127.177687
외부주차장,경기도,37.64899945,127.1970232
외부주차장,경기도,37.69857596,127.2048422
외부주차장,경기도,37.68486874,127.2098427
외부주차장,경기도,37.70263158,127.1248907
외부주차장,경기도,37.70335984,127.326431
외부주차장,경기도,37.5358834,127.3034558
외부주차장,경기도,37.59603356,127.336719
내부주차장,경기도,37.65504747,127.2430009
외부주차장,경기도,37.65413033,127.2507744
외부주차장,경기도,37.65344682,127.2429168
외부주차장,경기도,37.63661549,127.2179957
외부주차장,경기도,37.63261487,127.1999701
외부주차장,경기도,37.60592685,127.1777885
외부주차장,경기도,37.6139266,127.1555493
내부주차장,경기도,37.60820421,127.1577527
외부주차장,경기도,37.60478345,127.1579276
외부주차장,경기도,37.65591536,127.1258725
외부주차장,경기도,37.64616741,127.1218817
내부주차장,경기도,37.64281146,127.1259688
주차장 내,서울특별시,37.48512106,126.922112
서울특별시 성북구 화랑로 76,서울특별시,37.60182639,127.0404642
충청남도 서산시 수석동 204-19,충청남도,36.78167547,126.4975861
충청남도 서산시 해미면 서해안고속도로 241,충청남도,36.742973,126.565032
충청남도 서산시 부석면 취평리 364-2,충청남도,36.71528977,126.3933308
충청남도 서산시 남부순환로 1045  주차장,충청남도,36.76952563,126.452017
"충청남도 서산시 해미면 한서1로 46 심운관 지상 4기, 자악관 지상 3기",충청남도,36.690724,126.5869628
"충청남도 서산시 해미면 한서1로 46 심운관 지상 4기, 자악관 지상 3기",충청남도,36.690724,126.5869628
"충청남도 서산시 해미면 한서1로 46 심운관 지상 4기, 자악관 지상 3기",충청남도,36.690724,126.5869628
"충청남도 서산시 해미면 한서1로 46 심운관 지상 4기, 자악관 지상 3기",충청남도,36.690724,126.5869628
"충청남도 서산시 해미면 한서1로 46 심운관 지상 4기, 자악관 지상 3기",충청남도,36.690724,126.5869628
"충청남도 서산시 해미면 한서1로 46 심운관 지상 4기, 자악관 지상 3기",충청남도,36.690724,126.5869628
"충청남도 서산시 해미면 한서1로 46 심운관 지상 4기, 자악관 지상 3기",충청남도,36.690724,126.5869628
충청남도 서산시 동헌로 119 주차장,충청남도,36.780134,126.451459
충청남도 서산시 동헌로 119 주차장,충청남도,36.780134,126.451459
충청남도 서산시 대산읍 삼길포7로 6 스크린골프옆주차장,충청남도,36.99210814,126.443347
충청남도 서산시 고운로 6-7 실외주차장,충청남도,36.77355043,126.4439584
충청남도 서산시 고운로 6-7 실외주차장,충청남도,36.77355043,126.4439584
충청남도 서산시 동헌로 91-1 모텔 옥외주차장 모텔본관 앞,충청남도,36.777657,126.452221
충청남도 서산시 번화4길 6-1 펀앤포크호텔 (서산) 옥내주차장 1층,충청남도,36.781733,126.453448
충청남도 서산시 번화4길 6-1 펀앤포크호텔 (서산) 옥내주차장 1층,충청남도,36.781733,126.453448
외부주차장,경기도,37.58469705,127.2140219
외부주차장,경기도,37.57963192,127.2226567
외부주차장,경기도,37.58551455,127.2163294
외부주차장,경기도,37.73510744,127.2115908
내부주차장,경기도,37.72174723,127.188609
외부주차장,경기도,37.72632935,127.1898391
내부주차장,경기도,37.70883042,127.1820305
내부주차장,경기도,37.71124577,127.1861736
내부주차장,경기도,37.65013882,127.3092958
외부 주차장,경기도,37.71788509,126.941067
외부 주차장,경기도,37.7304061,126.9497254
외부 주차장,경기도,37.79916587,127.082951
외부 주차장,경기도,37.7889187,127.0814539
외부 주차장,경기도,37.79130041,127.0804253
외부 주차장,경기도,37.80055513,127.0739404
외부 주차장,경기도,37.79168337,127.0847464
외부 주차장,경기도,37.82167446,127.0467459
외부 주차장,경기도,37.83135155,127.0522939
외부 주차장,경기도,37.83784447,127.0689194
외부 주차장,경기도,37.83725348,127.0901717
외부 주차장,경기도,37.84135836,127.0620924
외부 주차장,경기도,37.83498714,127.0733518
서울특별시 서초구 사평대로 67 주차장,서울특별시,37.498474,126.991948
서울특별시 서초구 사평대로28길 70 주차장,서울특별시,37.497419,127.00033
서울특별시 서초구 서초대로 139,서울특별시,37.489029,126.997391
"서울특별시 서초구 서초대로 397(서초동, 부띠크모나코) 지하2층/지하5층D",서울특별시,37.497434,127.024526
서울특별시 서초구 서초대로70길 51 지하1층 주차장,서울특별시,37.492085,127.024989
서울특별시 서초구 서초동 1343-2,서울특별시,37.487613,127.026182
서울특별시 서초구 서초동 700,서울특별시,37.480241,127.014214
서울특별시 서초구 서초중앙로24길 27 B3주차장 기둥27,서울특별시,37.49541,127.016441
서울특별시 서초구 신반포로 176 주차장,서울특별시,37.503934,127.002411
서울특별시 서초구 신반포로 23길 78 지하1층주차장,서울특별시,37.512046,127.005623
서울특별시 서초구 신반포로15길 16 청사앞 야외주차장,서울특별시,37.504529,126.994472
서울특별시 서초구 양재대로11길 36 금관 지하 2층 주차장내(정산소 앞)(양재동 217번지 금관 지하 2층 주차장내(정산소 앞)),서울특별시,37.461837,127.035375
서울특별시 서초구 양재대로12길 73-71 (원지동),서울특별시,37.459644,127.042625
서울특별시 서초구 양재대로12길 74  1층 입구,서울특별시,37.452032,127.042823
서울특별시 서초구 양재대로2길 116-19,서울특별시,37.456825,127.015986
서울특별시 서초구 양재동 237,서울특별시,37.472231,127.038176
서울특별시 서초구 양재동 301-6,서울특별시,37.474127,127.045935
서울특별시 서초구 청계산로 10,서울특별시,37.46323,127.043532
서울특별시 서초구 청계산로15길 77 주차장,서울특별시,37.449359,127.058315
서울특별시 서초구 청두곶길 36,서울특별시,37.479727,126.985517
서울특별시 서초구 헌릉로 260,서울특별시,37.455718,127.068854
서울특별시 서초구 효령로 29길 43 지상주차장,서울특별시,37.483333,126.994511
서울특별시 서초구 효령로 72길 60,서울특별시,37.485667,127.028077
내부,경기도,37.42017744,127.1262818
", 성남시청 제1주차장(여수동 200)",경기도,37.42017744,127.1262818
내부,경기도,37.43414952,127.1798491
"(진입 후 우측방향,  좌측위치)",경기도,37.45757837,127.1658177
(진입 후 우측),경기도,37.45269342,127.1718828
성남종합스포츠센터건물 A동 지하2층주차장(수영장옆)(성남동 3110),경기도,37.43159995,127.1380832
내부,경기도,37.43978643,127.1457098
(지하1층 진출로 옆),경기도,37.44437414,127.1571594
서울특별시 서초구 나루터로 38 지하 2층 주차장,서울특별시,37.51496,127.013946
서울특별시 서초구 남부순환로 2248 지하1층 나1-다1,서울특별시,37.472161,126.997115
서울특별시 서초구 남부순환로 2584,서울특별시,37.483625,127.03266
서울특별시 서초구 남부순환로 340길 58,서울특별시,37.481194,127.023435
서울특별시 서초구 동광로19길 38 지상주차장,서울특별시,37.494149,126.988804
서울특별시 서초구 마방로 26,서울특별시,37.47454,127.040979
서울특별시 서초구 매헌로 16  본관B2층,서울특별시,37.462468,127.036948
서울특별시 서초구 바우뫼로 41  주차장,서울특별시,37.471672,127.02667
서울특별시 서초구 바우뫼로37길 18  지하 주차장,서울특별시,37.479626,127.03962
서울특별시 서초구 반포대로 201 지상주차장,서울특별시,37.497422,127.00323
서울특별시 서초구 반포동 49-8,서울특별시,37.500034,127.010427
서울특별시 서초구 방배로 173 지하 2층 주차장,서울특별시,37.489006,126.992235
서울특별시 서초구 방배로 40 지하1층 주차장,서울특별시,37.47844,126.999977
서울특별시 서초구 방배로9길 23 예술동 지하3층주차장,서울특별시,37.480371,126.996898
서울특별시 서초구 사임당로 89 지하1층 주차장,서울특별시,37.490191,127.019467
서울특별시 서초구 사평대로 273 지하 2층 주차장,서울특별시,37.505094,127.013377
서울특별시 서초구 사평대로 364 주유소 사무실 우측 부근,서울특별시,37.503733,127.023194
내부,경기도,37.45466888,127.1290839
내부,경기도,37.43554123,127.1231935
내부,경기도,37.43554123,127.1231935
내부,경기도,37.44228797,127.1266624
내부,경기도,37.45123388,127.1293944
내부,경기도,37.45123388,127.1293944
지하주차장 2층 C3구역(태평동 7336),경기도,37.44428591,127.1414108
(민원인 주차장),경기도,37.45031027,127.1457122
내부,경기도,37.45666153,127.1507202
내부,경기도,37.45666153,127.1507202
내부,경기도,37.45666153,127.1507202
내부,경기도,37.44451475,127.1304587
내부,경기도,37.44451475,127.1304587
내부,경기도,37.45084338,127.1516714
내부,경기도,37.45084338,127.1516714
내부,경기도,37.42223046,127.1627301
내부,경기도,37.44266193,127.1703727
2층 진입 후 좌측 위치,경기도,37.44788906,127.1643995
지상1층주차장(상대원동 269-10 지상1층주차장),경기도,37.44215706,127.1705795
내부,경기도,37.42890932,127.1201186
테크동 1층 주차장(상대원동 190-1 테크동 1층 주차장),경기도,37.44050694,127.1775591
내부,경기도,37.43890924,127.1684613
내부,경기도,37.43890924,127.1684613
내부,경기도,37.43890924,127.1684613
내부,경기도,37.42017744,127.1262818
외부 주차장,경기도,37.79367635,126.9889377
외부 주차장,경기도,37.87491101,127.0247734
용답동 공영주차장,서울특별시,37.56456295,127.0543072
성수2가 공영주차장,서울특별시,37.54912306,127.0551787
송정동 공영주차장,서울특별시,37.54996327,127.068071
용답동 공영주차장,서울특별시,37.56456295,127.0543072
성수2가 공영주차장,서울특별시,37.54912306,127.0551787
